    0.16553E-05    0.10100E+02
    0.16570E-05    0.10110E+02
    0.16586E-05    0.10120E+02
    0.16603E-05    0.10130E+02
    0.16620E-05    0.10139E+02
    0.16636E-05    0.10149E+02
    0.16653E-05    0.10159E+02
    0.16670E-05    0.10169E+02
    0.16686E-05    0.10178E+02
    0.16703E-05    0.10188E+02
    0.16720E-05    0.10198E+02
    0.16736E-05    0.10208E+02
    0.16753E-05    0.10218E+02
    0.16770E-05    0.10228E+02
    0.16787E-05    0.10237E+02
    0.16803E-05    0.10247E+02
    0.16820E-05    0.10257E+02
    0.16837E-05    0.10267E+02
    0.16854E-05    0.10277E+02
    0.16871E-05    0.10287E+02
    0.16888E-05    0.10297E+02
    0.16905E-05    0.10307E+02
    0.16922E-05    0.10317E+02
    0.16938E-05    0.10327E+02
    0.16955E-05    0.10336E+02
    0.16972E-05    0.10346E+02
    0.16989E-05    0.10356E+02
    0.17006E-05    0.10366E+02
    0.17023E-05    0.10376E+02
    0.17040E-05    0.10386E+02
    0.17057E-05    0.10396E+02
    0.17074E-05    0.10406E+02
    0.17092E-05    0.10416E+02
    0.17109E-05    0.10426E+02
    0.17126E-05    0.10436E+02
    0.17143E-05    0.10447E+02
    0.17160E-05    0.10457E+02
    0.17177E-05    0.10467E+02
    0.17194E-05    0.10477E+02
    0.17212E-05    0.10487E+02
    0.17229E-05    0.10497E+02
    0.17246E-05    0.10507E+02
    0.17263E-05    0.10517E+02
    0.17281E-05    0.10527E+02
    0.17298E-05    0.10537E+02
    0.17315E-05    0.10548E+02
    0.17333E-05    0.10558E+02
    0.17350E-05    0.10568E+02
    0.17367E-05    0.10578E+02
    0.17385E-05    0.10588E+02
    0.17402E-05    0.10599E+02
    0.17419E-05    0.10609E+02
    0.17437E-05    0.10619E+02
    0.17454E-05    0.10629E+02
    0.17472E-05    0.10639E+02
    0.17489E-05    0.10650E+02
    0.17507E-05    0.10660E+02
    0.17524E-05    0.10670E+02
    0.17542E-05    0.10681E+02
    0.17559E-05    0.10691E+02
    0.17577E-05    0.10701E+02
    0.17594E-05    0.10711E+02
    0.17612E-05    0.10722E+02
    0.17630E-05    0.10732E+02
    0.17647E-05    0.10742E+02
    0.17665E-05    0.10753E+02
    0.17683E-05    0.10763E+02
    0.17700E-05    0.10773E+02
    0.17718E-05    0.10784E+02
    0.17736E-05    0.10794E+02
    0.17754E-05    0.10805E+02
    0.17771E-05    0.10815E+02
    0.17789E-05    0.10825E+02
    0.17807E-05    0.10836E+02
    0.17825E-05    0.10846E+02
    0.17843E-05    0.10857E+02
    0.17860E-05    0.10867E+02
    0.17878E-05    0.10878E+02
    0.17896E-05    0.10888E+02
    0.17914E-05    0.10899E+02
    0.17932E-05    0.10909E+02
    0.17950E-05    0.10920E+02
    0.17968E-05    0.10930E+02
    0.17986E-05    0.10941E+02
    0.18004E-05    0.10951E+02
    0.18022E-05    0.10962E+02
    0.18040E-05    0.10972E+02
    0.18058E-05    0.10983E+02
    0.18076E-05    0.10994E+02
    0.18094E-05    0.11004E+02
    0.18112E-05    0.11015E+02
    0.18130E-05    0.11025E+02
    0.18148E-05    0.11036E+02
    0.18167E-05    0.11047E+02
    0.18185E-05    0.11057E+02
    0.18203E-05    0.11068E+02
    0.18221E-05    0.11079E+02
    0.18239E-05    0.11089E+02
    0.18258E-05    0.11100E+02
    0.18276E-05    0.11111E+02
    0.18294E-05    0.11121E+02
    0.18313E-05    0.11132E+02
    0.18331E-05    0.11143E+02
    0.18349E-05    0.11154E+02
    0.18368E-05    0.11164E+02
    0.18386E-05    0.11175E+02
    0.18404E-05    0.11186E+02
    0.18423E-05    0.11197E+02
    0.18441E-05    0.11207E+02
    0.18460E-05    0.11218E+02
    0.18478E-05    0.11229E+02
    0.18497E-05    0.11240E+02
    0.18515E-05    0.11251E+02
    0.18534E-05    0.11261E+02
    0.18552E-05    0.11272E+02
    0.18571E-05    0.11283E+02
    0.18589E-05    0.11294E+02
    0.18608E-05    0.11305E+02
    0.18626E-05    0.11316E+02
    0.18645E-05    0.11327E+02
    0.18664E-05    0.11338E+02
    0.18682E-05    0.11349E+02
    0.18701E-05    0.11359E+02
    0.18720E-05    0.11370E+02
    0.18739E-05    0.11381E+02
    0.18757E-05    0.11392E+02
    0.18776E-05    0.11403E+02
    0.18795E-05    0.11414E+02
    0.18814E-05    0.11425E+02
    0.18833E-05    0.11436E+02
    0.18851E-05    0.11447E+02
    0.18870E-05    0.11458E+02
    0.18889E-05    0.11469E+02
    0.18908E-05    0.11480E+02
    0.18927E-05    0.11492E+02
    0.18946E-05    0.11503E+02
    0.18965E-05    0.11514E+02
    0.18984E-05    0.11525E+02
    0.19003E-05    0.11536E+02
    0.19022E-05    0.11547E+02
    0.19041E-05    0.11558E+02
    0.19060E-05    0.11569E+02
    0.19079E-05    0.11580E+02
    0.19098E-05    0.11592E+02
    0.19117E-05    0.11603E+02
    0.19136E-05    0.11614E+02
    0.19155E-05    0.11625E+02
    0.19175E-05    0.11636E+02
    0.19194E-05    0.11647E+02
    0.19213E-05    0.11659E+02
    0.19232E-05    0.11670E+02
    0.19251E-05    0.11681E+02
    0.19271E-05    0.11692E+02
    0.19290E-05    0.11704E+02
    0.19309E-05    0.11715E+02
    0.19329E-05    0.11726E+02
    0.19348E-05    0.11738E+02
    0.19367E-05    0.11749E+02
    0.19387E-05    0.11760E+02
    0.19406E-05    0.11772E+02
    0.19425E-05    0.11783E+02
    0.19445E-05    0.11794E+02
    0.19464E-05    0.11806E+02
    0.19484E-05    0.11817E+02
    0.19503E-05    0.11828E+02
    0.19523E-05    0.11840E+02
    0.19542E-05    0.11851E+02
    0.19562E-05    0.11863E+02
    0.19581E-05    0.11874E+02
    0.19601E-05    0.11885E+02
    0.19621E-05    0.11897E+02
    0.19640E-05    0.11908E+02
    0.19660E-05    0.11920E+02
    0.19680E-05    0.11931E+02
    0.19699E-05    0.11943E+02
    0.19719E-05    0.11954E+02
    0.19739E-05    0.11966E+02
    0.19759E-05    0.11977E+02
    0.19778E-05    0.11989E+02
    0.19798E-05    0.12000E+02
    0.19818E-05    0.12012E+02
    0.19838E-05    0.12024E+02
    0.19858E-05    0.12035E+02
    0.19877E-05    0.12047E+02
    0.19897E-05    0.12058E+02
    0.19917E-05    0.12070E+02
    0.19937E-05    0.12082E+02
    0.19957E-05    0.12093E+02
    0.19977E-05    0.12105E+02
    0.19997E-05    0.12117E+02
    0.20017E-05    0.12128E+02
    0.20037E-05    0.12140E+02
    0.20057E-05    0.12152E+02
    0.20077E-05    0.12163E+02
    0.20097E-05    0.12175E+02
    0.20117E-05    0.12187E+02
    0.20138E-05    0.12199E+02
    0.20158E-05    0.12210E+02
    0.20178E-05    0.12222E+02
    0.20198E-05    0.12234E+02
    0.20218E-05    0.12246E+02
    0.20238E-05    0.12257E+02
    0.20259E-05    0.12269E+02
    0.20279E-05    0.12281E+02
    0.20299E-05    0.12293E+02
    0.20320E-05    0.12305E+02
    0.20340E-05    0.12317E+02
    0.20360E-05    0.12328E+02
    0.20381E-05    0.12340E+02
    0.20401E-05    0.12352E+02
    0.20421E-05    0.12364E+02
    0.20442E-05    0.12376E+02
    0.20462E-05    0.12388E+02
    0.20483E-05    0.12400E+02
    0.20503E-05    0.12412E+02
    0.20524E-05    0.12424E+02
    0.20544E-05    0.12436E+02
    0.20565E-05    0.12448E+02
    0.20585E-05    0.12460E+02
    0.20606E-05    0.12472E+02
    0.20627E-05    0.12484E+02
    0.20647E-05    0.12496E+02
    0.20668E-05    0.12508E+02
    0.20689E-05    0.12520E+02
    0.20709E-05    0.12532E+02
    0.20730E-05    0.12544E+02
    0.20751E-05    0.12556E+02
    0.20772E-05    0.12568E+02
    0.20792E-05    0.12580E+02
    0.20813E-05    0.12592E+02
    0.20834E-05    0.12605E+02
    0.20855E-05    0.12617E+02
    0.20876E-05    0.12629E+02
    0.20897E-05    0.12641E+02
    0.20917E-05    0.12653E+02
    0.20938E-05    0.12665E+02
    0.20959E-05    0.12678E+02
    0.20980E-05    0.12690E+02
    0.21001E-05    0.12702E+02
    0.21022E-05    0.12714E+02
    0.21043E-05    0.12727E+02
    0.21064E-05    0.12739E+02
    0.21085E-05    0.12751E+02
    0.21107E-05    0.12763E+02
    0.21128E-05    0.12776E+02
    0.21149E-05    0.12788E+02
    0.21170E-05    0.12800E+02
    0.21191E-05    0.12813E+02
    0.21212E-05    0.12825E+02
    0.21234E-05    0.12837E+02
    0.21255E-05    0.12850E+02
    0.21276E-05    0.12862E+02
    0.21297E-05    0.12874E+02
    0.21319E-05    0.12887E+02
    0.21340E-05    0.12899E+02
    0.21361E-05    0.12912E+02
    0.21383E-05    0.12924E+02
    0.21404E-05    0.12937E+02
    0.21426E-05    0.12949E+02
    0.21447E-05    0.12962E+02
    0.21468E-05    0.12974E+02
    0.21490E-05    0.12987E+02
    0.21511E-05    0.12999E+02
    0.21533E-05    0.13012E+02
    0.21555E-05    0.13024E+02
    0.21576E-05    0.13037E+02
    0.21598E-05    0.13049E+02
    0.21619E-05    0.13062E+02
    0.21641E-05    0.13074E+02
    0.21663E-05    0.13087E+02
    0.21684E-05    0.13100E+02
    0.21706E-05    0.13112E+02
    0.21728E-05    0.13125E+02
    0.21749E-05    0.13137E+02
    0.21771E-05    0.13150E+02
    0.21793E-05    0.13163E+02
    0.21815E-05    0.13175E+02
    0.21837E-05    0.13188E+02
    0.21858E-05    0.13201E+02
    0.21880E-05    0.13214E+02
    0.21902E-05    0.13226E+02
    0.21924E-05    0.13239E+02
    0.21946E-05    0.13252E+02
    0.21968E-05    0.13265E+02
    0.21990E-05    0.13277E+02
    0.22012E-05    0.13290E+02
    0.22034E-05    0.13303E+02
    0.22056E-05    0.13316E+02
    0.22078E-05    0.13329E+02
    0.22100E-05    0.13341E+02
    0.22122E-05    0.13354E+02
    0.22144E-05    0.13367E+02
    0.22167E-05    0.13380E+02
    0.22189E-05    0.13393E+02
    0.22211E-05    0.13406E+02
    0.22233E-05    0.13419E+02
    0.22255E-05    0.13432E+02
    0.22278E-05    0.13445E+02
    0.22300E-05    0.13458E+02
    0.22322E-05    0.13471E+02
    0.22345E-05    0.13484E+02
    0.22367E-05    0.13496E+02
    0.22389E-05    0.13509E+02
    0.22412E-05    0.13523E+02
    0.22434E-05    0.13536E+02
    0.22457E-05    0.13549E+02
    0.22479E-05    0.13562E+02
    0.22502E-05    0.13575E+02
    0.22524E-05    0.13588E+02
    0.22547E-05    0.13601E+02
    0.22569E-05    0.13614E+02
    0.22592E-05    0.13627E+02
    0.22614E-05    0.13640E+02
    0.22637E-05    0.13653E+02
    0.22660E-05    0.13667E+02
    0.22682E-05    0.13680E+02
    0.22705E-05    0.13693E+02
    0.22728E-05    0.13706E+02
    0.22750E-05    0.13719E+02
